date,nav,meta_fund_house,meta_scheme_type,meta_scheme_category,meta_scheme_code,meta_scheme_name,meta_isin_growth,meta_isin_div_reinvestment
28-08-2023,171.58600,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
25-08-2023,170.41030,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-08-2023,171.31850,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
23-08-2023,172.38170,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
22-08-2023,172.45170,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
21-08-2023,171.14400,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
18-08-2023,170.25420,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
17-08-2023,170.28750,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
16-08-2023,169.97280,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
14-08-2023,169.37510,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
11-08-2023,170.06360,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
10-08-2023,170.75990,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
09-08-2023,170.32860,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
08-08-2023,169.60700,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
07-08-2023,168.90460,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
04-08-2023,168.02840,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
03-08-2023,167.61710,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
02-08-2023,167.22170,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
01-08-2023,170.48700,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
31-07-2023,171.12200,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
28-07-2023,170.60530,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
27-07-2023,169.30050,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
26-07-2023,168.31660,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
25-07-2023,165.26900,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-07-2023,164.44360,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
21-07-2023,164.27070,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
20-07-2023,164.83060,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
19-07-2023,164.09550,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
18-07-2023,162.77160,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
17-07-2023,163.20760,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
14-07-2023,161.93010,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
13-07-2023,159.80870,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
12-07-2023,161.54150,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
11-07-2023,161.05700,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
10-07-2023,160.03430,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
07-07-2023,160.18350,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
06-07-2023,160.49790,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
05-07-2023,159.31000,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
04-07-2023,158.42540,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
03-07-2023,158.39860,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
30-06-2023,156.87760,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
28-06-2023,155.69110,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
27-06-2023,154.69070,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
26-06-2023,153.89630,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
23-06-2023,153.18750,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
22-06-2023,154.55860,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
21-06-2023,156.35350,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
20-06-2023,154.95880,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
19-06-2023,154.57520,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
16-06-2023,154.80560,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
15-06-2023,153.69120,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
14-06-2023,154.35170,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
13-06-2023,153.76760,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
12-06-2023,151.32190,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
09-06-2023,150.49850,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
08-06-2023,150.47920,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
07-06-2023,151.55830,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
06-06-2023,149.95410,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
05-06-2023,149.87710,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
02-06-2023,149.27490,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
01-06-2023,148.82140,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
31-05-2023,148.25210,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
30-05-2023,148.25810,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
29-05-2023,147.21310,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
26-05-2023,146.99070,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
25-05-2023,145.57900,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-05-2023,145.20010,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
23-05-2023,145.29430,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
22-05-2023,145.29820,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
19-05-2023,144.58520,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
18-05-2023,144.55640,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
17-05-2023,145.54360,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
16-05-2023,146.00160,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
15-05-2023,146.18920,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
12-05-2023,145.36710,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
11-05-2023,146.08690,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
10-05-2023,146.40760,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
09-05-2023,146.96460,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
08-05-2023,147.32980,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
05-05-2023,146.23960,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
04-05-2023,148.17130,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
03-05-2023,146.93040,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
02-05-2023,147.47070,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
28-04-2023,146.36580,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
27-04-2023,143.96850,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
26-04-2023,143.88990,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
25-04-2023,143.26850,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-04-2023,143.06050,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
21-04-2023,142.11200,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
20-04-2023,142.86970,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
19-04-2023,142.77040,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
18-04-2023,142.84660,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
17-04-2023,142.83240,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
13-04-2023,142.50510,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
12-04-2023,142.10340,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
11-04-2023,141.93360,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
10-04-2023,141.25300,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
06-04-2023,140.89730,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
05-04-2023,140.18580,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
03-04-2023,140.08030,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
31-03-2023,139.19770,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
29-03-2023,137.20990,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
28-03-2023,134.80720,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
27-03-2023,135.01550,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-03-2023,135.39020,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
23-03-2023,136.76990,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
22-03-2023,137.80240,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
21-03-2023,137.42400,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
20-03-2023,136.29040,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
17-03-2023,137.97190,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
16-03-2023,137.71930,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
15-03-2023,137.86010,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
14-03-2023,137.98460,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
13-03-2023,139.65850,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
10-03-2023,142.52470,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
09-03-2023,144.00230,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
08-03-2023,144.83620,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
06-03-2023,143.97380,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
03-03-2023,143.23780,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
02-03-2023,141.21250,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
01-03-2023,141.09570,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
28-02-2023,139.42660,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
27-02-2023,139.11440,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
24-02-2023,139.79420,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
23-02-2023,141.24080,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
22-02-2023,141.17450,quant Mutual Fund,Open Ended Schemes,Equity Scheme - Mid Cap Fund,120841,quant Mid Cap Fund - Growth Option - Direct Plan,INF966L01887,
